Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
28,1714733126619,-3.45,-0.65,8.35,2.69,-1.34,1.22
28,1714733126652,-5.01,-0.38,8.44,2.42,-1.53,1.35
28,1714733126685,-3.00,0.26,8.74,2.56,-1.44,1.43
28,1714733126718,-2.36,0.60,8.69,2.68,-1.22,1.44
28,1714733126750,-2.59,1.21,8.58,2.62,-1.63,1.47
28,1714733126783,-1.17,1.53,7.64,2.60,-1.86,1.46
28,1714733126815,0.28,2.34,7.17,2.66,-1.44,1.35
28,1714733126849,0.27,3.26,6.66,2.64,-1.37,1.30
28,1714733126882,0.52,3.68,5.95,2.50,-1.55,1.27
28,1714733126916,1.50,4.30,4.89,2.40,-1.48,1.24
28,1714733126948,2.20,4.63,3.79,2.25,-1.15,1.23
28,1714733126981,2.02,5.49,3.44,1.98,-1.06,1.23
28,1714733127014,2.61,5.77,3.17,1.68,-1.26,1.25
28,1714733127047,3.91,6.09,2.45,1.47,-1.34,1.23
28,1714733127080,5.30,6.67,1.61,1.39,-0.77,1.19
28,1714733127113,5.29,7.16,1.30,1.16,-0.55,1.06
28,1714733127146,7.35,6.62,-0.31,0.84,-0.73,0.90
28,1714733127179,8.57,6.70,-0.26,0.66,0.15,0.58
28,1714733127212,7.73,6.91,1.35,0.35,0.59,0.24
28,1714733127245,7.46,6.70,2.76,0.12,0.13,0.10
28,1714733127278,9.25,6.95,2.22,-0.02,-0.20,-0.19
28,1714733127312,8.98,7.40,1.60,-0.07,0.47,-0.64
28,1714733127345,6.98,7.53,1.72,-0.28,0.77,-0.90
28,1714733127378,6.21,7.48,1.86,-0.57,0.40,-0.97
28,1714733127411,7.18,7.02,1.64,-0.84,0.41,-1.15
28,1714733127444,6.28,6.61,1.24,-1.04,1.25,-1.44
28,1714733127477,4.17,6.18,2.49,-1.47,1.33,-1.64
28,1714733127510,3.81,5.30,3.12,-1.73,1.22,-1.74
28,1714733127543,2.55,4.81,4.31,-1.96,1.44,-1.79
28,1714733127575,1.38,4.35,4.87,-2.22,1.51,-1.87
28,1714733127608,-0.25,3.55,5.71,-2.39,1.29,-1.84
28,1714733127642,-0.51,2.91,7.13,-2.58,1.08,-1.79
28,1714733127674,-0.89,1.71,7.15,-2.56,1.43,-1.79
28,1714733127707,-4.03,1.26,8.37,-2.66,1.04,-1.61
28,1714733127740,-2.89,0.40,9.50,-2.79,0.64,-1.57
28,1714733127773,-3.16,-0.99,9.03,-2.31,1.62,-1.42
28,1714733127807,-7.72,-0.08,11.37,-2.43,0.86,-1.05
28,1714733127841,-3.26,-1.43,11.51,-2.34,-0.28,-0.85
28,1714733127874,-2.34,-1.86,9.20,-1.80,1.06,-0.78
28,1714733127907,-5.56,-1.21,10.29,-1.88,1.66,-0.70
28,1714733127939,-5.28,-2.09,10.86,-2.04,0.69,-0.55
28,1714733127972,-3.55,-3.00,9.18,-1.82,1.02,-0.47
28,1714733128005,-3.58,-3.17,10.96,-1.85,1.53,-0.53
28,1714733128038,-4.77,-3.93,11.64,-1.69,1.28,-0.62
28,1714733128072,-4.32,-4.41,9.47,-1.32,1.73,-0.60
28,1714733128104,-6.53,-3.58,11.20,-1.42,2.28,-0.50
28,1714733128137,-8.04,-4.86,13.07,-1.49,0.12,-0.38
28,1714733128171,-3.47,-5.76,11.57,-0.77,0.44,-0.44
28,1714733128203,-5.91,-4.79,9.81,-0.34,1.55,-0.33
28,1714733128236,-7.54,-4.34,8.91,-0.63,0.52,-0.31
28,1714733128269,-7.30,-4.71,9.35,-0.88,-0.75,-0.22
28,1714733128302,0.80,-10.51,17.44,1.13,-1.08,0.16
28,1714733128334,-5.99,-4.43,8.91,0.49,1.25,-0.04
28,1714733128368,-7.62,-4.02,5.71,0.36,0.49,0.11
28,1714733128400,-5.23,-5.33,8.13,0.07,-0.38,0.10
28,1714733128433,-2.38,-4.86,7.32,0.04,-0.09,-0.05
28,1714733128467,-5.31,-4.50,7.30,0.22,0.34,-0.06
28,1714733128499,-5.81,-4.82,7.93,0.20,0.00,-0.01
28,1714733128532,-5.36,-4.77,7.87,0.19,-0.03,-0.01
28,1714733128565,-5.33,-4.91,7.82,0.26,0.06,0.05
29,1714733131627,-1.40,2.47,6.99,1.39,-1.30,0.99
29,1714733131661,0.29,2.56,5.61,1.30,-0.89,0.78
29,1714733131694,1.08,3.17,5.49,1.09,-0.39,0.49
29,1714733131727,-0.27,3.47,6.16,0.93,-0.11,0.32
29,1714733131760,-0.35,4.36,6.31,0.66,-0.31,0.30
29,1714733131794,1.16,4.09,5.09,0.48,-0.20,0.14
29,1714733131827,1.07,3.99,3.69,0.28,0.33,-0.13
29,1714733131860,0.23,3.56,2.05,-0.06,0.90,-0.33
29,1714733131893,-0.29,2.18,-0.11,-0.56,1.30,-0.55
29,1714733131926,-0.89,1.17,-1.75,-1.28,1.79,-0.79
29,1714733131959,-0.81,-0.19,-1.53,-2.08,1.95,-1.07
29,1714733131993,-0.57,-1.50,2.01,-2.77,1.74,-1.42
29,1714733132026,0.53,-1.99,4.18,-2.99,1.90,-1.87
29,1714733132060,-2.20,-2.38,8.23,-3.12,2.44,-2.33
29,1714733132092,-6.59,-3.30,12.97,-3.35,1.51,-2.48
29,1714733132124,-6.74,-4.97,15.87,-2.68,1.54,-2.40
29,1714733132156,-11.57,-4.85,17.43,-1.62,1.69,-2.06
29,1714733132189,-12.09,-3.80,16.25,-1.31,0.82,-1.65
29,1714733132222,-10.69,-4.11,15.21,-0.94,0.27,-1.39
29,1714733132255,-10.52,-4.47,14.51,-0.37,0.79,-0.96
29,1714733132288,-10.34,-3.72,12.06,-0.11,0.68,-0.48
29,1714733132323,-8.41,-3.29,8.98,-0.09,0.36,-0.19
29,1714733132356,-6.45,-2.97,7.33,-0.39,-0.08,-0.07
29,1714733132389,-5.86,-3.35,6.83,-0.68,-0.92,-0.01
29,1714733132422,-4.08,-3.92,6.08,-0.75,-1.14,-0.11
29,1714733132455,-7.06,-4.71,9.69,-0.63,-1.39,0.03
29,1714733132488,-1.75,-6.26,12.21,-0.07,-1.31,0.06
29,1714733132521,-4.60,-5.38,11.60,0.65,0.83,-0.01
29,1714733132553,-5.78,-4.24,7.24,0.48,0.62,-0.02
29,1714733132585,-6.39,-4.09,8.09,0.14,-0.02,0.06
29,1714733132620,-4.71,-4.53,9.59,-0.16,-0.43,0.02
29,1714733132652,-4.78,-5.08,11.92,-0.20,-0.36,-0.09
29,1714733132685,-5.18,-7.10,15.44,0.42,0.23,0.06
29,1714733132719,-9.82,-7.82,17.95,1.97,0.60,0.49
29,1714733132752,-10.16,-6.63,15.61,2.97,-0.31,0.99
29,1714733132785,-9.45,-5.04,14.20,3.25,-0.56,1.35
29,1714733132817,-9.17,-5.00,12.94,3.85,-0.85,1.76
29,1714733132850,-7.86,-2.58,10.81,3.95,-1.30,1.85
29,1714733132883,-7.14,-2.41,9.30,3.70,-1.86,1.89
29,1714733132916,-6.42,-1.07,8.53,3.73,-1.88,2.02
29,1714733132948,-5.19,0.02,7.91,3.62,-1.89,2.13
29,1714733132981,-3.47,0.83,6.96,3.42,-2.07,2.06
29,1714733133013,-2.32,1.68,5.59,3.16,-2.06,2.00
29,1714733133048,-0.66,2.38,4.67,2.91,-1.59,1.86
29,1714733133081,-0.52,3.21,4.24,2.55,-1.29,1.70
29,1714733133114,0.21,4.05,3.48,2.09,-1.27,1.58
29,1714733133147,1.72,4.08,3.40,1.68,-1.18,1.38
29,1714733133180,1.87,4.66,4.01,1.37,-0.83,1.14
29,1714733133213,2.91,5.00,3.82,1.09,-0.58,0.93
29,1714733133247,2.19,5.64,4.18,0.81,-0.55,0.74
29,1714733133280,3.15,5.78,3.99,0.58,-0.66,0.60
29,1714733133313,4.00,6.11,3.98,0.41,-0.36,0.36
29,1714733133345,3.47,6.16,4.34,0.32,-0.12,0.15
29,1714733133379,2.74,6.71,4.76,0.21,-0.10,0.05
29,1714733133412,4.08,6.98,4.68,0.14,-0.00,-0.06
29,1714733133445,3.84,7.06,4.39,0.07,0.24,-0.23
29,1714733133478,3.34,7.26,4.97,-0.02,0.26,-0.34
29,1714733133510,3.57,7.09,5.75,-0.08,0.20,-0.42
29,1714733133544,3.71,6.69,4.91,-0.08,0.49,-0.62
29,1714733133577,3.23,6.46,2.71,-0.20,1.05,-0.83
29,1714733133610,2.03,6.60,3.47,-0.60,0.95,-0.95
29,1714733133642,2.83,5.02,2.82,-0.83,1.08,-1.20
29,1714733133676,1.24,4.09,3.12,-1.10,1.82,-1.49
29,1714733133708,-0.07,3.88,4.46,-1.39,1.66,-1.64
30,1714733136756,-5.79,-5.42,9.13,0.22,0.19,-0.11
30,1714733136789,-5.75,-6.52,10.46,0.28,-0.32,-0.09
30,1714733136822,-5.77,-6.86,11.12,0.80,-0.33,0.09
30,1714733136855,-5.52,-6.65,11.34,1.17,-0.19,0.18
30,1714733136889,-4.92,-6.45,11.24,1.37,-0.16,0.18
30,1714733136923,-5.03,-6.25,10.90,1.58,-0.28,0.12
30,1714733136956,-4.68,-5.53,10.34,1.64,-0.34,0.09
30,1714733136989,-4.34,-5.33,9.95,1.70,-0.34,-0.03
30,1714733137022,-4.64,-4.81,9.92,1.89,-0.32,-0.09
30,1714733137055,-4.45,-3.96,9.65,1.83,-0.40,-0.16
30,1714733137089,-4.42,-3.51,9.20,1.81,-0.38,-0.26
30,1714733137122,-4.64,-2.94,8.84,1.78,-0.37,-0.31
30,1714733137155,-4.88,-2.27,8.79,1.68,-0.58,-0.34
30,1714733137188,-5.12,-1.88,9.18,1.53,-0.85,-0.37
30,1714733137221,-4.17,-1.73,9.55,1.44,-1.13,-0.37
30,1714733137253,-3.73,-1.36,9.98,1.43,-1.03,-0.46
30,1714733137287,-3.60,-0.69,10.68,1.33,-1.31,-0.56
30,1714733137321,-2.26,-0.96,10.61,1.36,-1.26,-0.70
30,1714733137354,-2.15,-0.74,10.57,1.48,-1.03,-0.85
30,1714733137387,-2.18,-0.52,10.36,1.56,-1.01,-0.99
30,1714733137420,-1.88,-0.35,9.73,1.61,-0.94,-1.09
30,1714733137454,-1.77,0.07,9.34,1.64,-0.66,-1.17
30,1714733137487,-2.29,0.36,9.40,1.62,-0.58,-1.19
30,1714733137520,-2.09,0.95,9.06,1.60,-0.60,-1.17
30,1714733137554,-1.83,1.31,8.61,1.45,-0.63,-1.20
30,1714733137586,-1.89,1.20,8.31,1.42,-0.44,-1.23
30,1714733137619,-1.87,1.68,8.40,1.40,-0.15,-1.19
30,1714733137651,-2.40,2.00,8.20,1.34,-0.13,-1.09
30,1714733137684,-2.47,2.69,7.82,1.17,-0.24,-1.00
30,1714733137717,-1.86,2.82,7.82,1.00,-0.38,-0.97
30,1714733137751,-1.84,3.14,7.74,0.93,-0.18,-0.91
30,1714733137784,-2.26,3.63,7.34,0.83,-0.05,-0.86
30,1714733137817,-2.92,3.69,7.52,0.61,-0.16,-0.76
30,1714733137850,-2.78,3.86,7.96,0.49,-0.18,-0.62
30,1714733137883,-2.48,3.86,7.51,0.50,0.10,-0.52
30,1714733137915,-3.45,4.11,7.61,0.37,0.15,-0.30
30,1714733137947,-3.22,4.01,7.41,0.25,0.03,-0.13
30,1714733137980,-2.81,4.18,7.48,0.16,0.08,0.03
30,1714733138013,-2.76,4.17,7.63,0.08,0.21,0.17
30,1714733138046,-3.01,4.16,7.83,0.01,0.23,0.28
30,1714733138079,-3.05,3.85,7.30,-0.06,0.38,0.39
30,1714733138112,-3.39,3.88,7.78,-0.22,0.38,0.55
30,1714733138144,-3.43,3.25,7.77,-0.25,0.38,0.71
30,1714733138178,-3.47,2.90,7.55,-0.26,0.68,0.86
30,1714733138211,-3.60,3.37,7.99,-0.40,0.56,1.01
30,1714733138243,-3.15,2.83,7.92,-0.47,0.44,1.10
30,1714733138276,-2.57,2.46,8.28,-0.49,0.64,1.13
30,1714733138310,-2.88,3.10,8.42,-0.60,0.61,1.15
30,1714733138343,-2.58,1.88,8.72,-0.69,0.64,1.16
30,1714733138376,-2.30,2.60,9.15,-0.75,0.49,1.10
30,1714733138409,-1.88,2.08,8.42,-0.70,0.53,1.02
30,1714733138442,-2.22,1.27,9.07,-0.63,0.97,0.92
30,1714733138476,-2.70,2.08,9.36,-0.60,1.09,0.81
30,1714733138509,-3.31,1.66,8.77,-0.68,1.18,0.77
30,1714733138542,-3.35,1.58,9.68,-0.78,0.97,0.73
30,1714733138576,-3.62,1.58,9.25,-0.92,0.69,0.68
30,1714733138608,-3.55,0.41,9.28,-1.01,1.06,0.62
30,1714733138641,-3.61,0.11,10.01,-0.94,0.99,0.47
30,1714733138674,-3.94,0.51,9.05,-0.91,0.96,0.40
30,1714733138708,-4.13,-0.26,8.85,-1.05,1.50,0.30
30,1714733138740,-4.92,-0.17,10.23,-1.16,1.18,0.23
30,1714733138773,-4.75,-0.61,9.38,-1.25,0.62,0.19
30,1714733138806,-4.85,-1.46,9.82,-1.43,0.92,0.08
30,1714733138839,-4.98,-1.91,11.04,-1.45,0.62,-0.01
31,1714733141900,-4.97,-0.83,8.55,2.43,-1.27,1.28
31,1714733141933,-4.07,-0.07,7.85,2.52,-1.44,1.33
31,1714733141966,-1.94,0.77,5.85,2.39,-0.87,1.22
31,1714733142000,-1.80,1.49,5.34,1.97,-0.57,0.98
31,1714733142033,-1.19,1.68,4.21,1.60,-0.59,0.81
31,1714733142067,-0.92,2.23,4.49,1.23,-0.53,0.60
31,1714733142100,-2.01,3.37,6.51,0.88,-0.57,0.56
31,1714733142133,-1.02,3.02,8.06,0.80,-0.69,0.62
31,1714733142167,-0.80,3.89,9.04,1.05,-0.68,0.57
31,1714733142200,0.43,4.48,8.15,1.08,-0.32,0.38
31,1714733142233,-1.98,5.47,9.55,0.97,-0.37,0.32
31,1714733142266,-1.30,6.35,9.93,1.15,-0.87,0.57
31,1714733142299,-1.19,6.74,9.93,1.01,-0.90,0.54
31,1714733142332,-0.29,6.54,9.61,1.05,-0.68,0.57
31,1714733142364,-0.65,6.42,9.40,1.21,-0.56,0.70
31,1714733142397,-0.65,6.85,9.25,1.16,-0.92,0.76
31,1714733142430,0.40,6.88,8.52,1.23,-1.00,0.85
31,1714733142462,0.01,6.10,8.32,1.34,-1.05,0.92
31,1714733142495,1.00,6.26,7.28,1.53,-1.04,0.97
31,1714733142529,0.15,5.91,6.68,1.52,-1.00,1.02
31,1714733142562,1.23,5.89,5.51,1.60,-1.00,1.09
31,1714733142595,2.30,6.35,4.71,1.56,-0.77,1.12
31,1714733142627,2.92,6.14,3.74,1.37,-0.84,1.08
31,1714733142659,4.80,6.60,2.77,1.22,-0.63,0.98
31,1714733142691,5.24,6.75,2.76,0.90,-0.35,0.73
31,1714733142725,5.37,7.01,3.40,0.70,-0.20,0.55
31,1714733142759,5.30,7.37,3.34,0.52,-0.18,0.41
31,1714733142791,5.25,7.60,3.40,0.33,-0.02,0.21
31,1714733142824,4.85,7.69,4.45,0.26,-0.06,0.16
31,1714733142856,5.36,7.78,4.57,0.29,-0.08,0.11
31,1714733142889,4.76,7.82,4.99,0.32,0.02,-0.00
31,1714733142922,3.85,7.96,5.33,0.36,-0.17,0.02
31,1714733142956,5.14,7.82,5.04,0.47,-0.15,0.07
31,1714733142988,4.46,7.92,5.18,0.58,-0.04,0.06
31,1714733143021,5.28,7.74,3.35,0.59,0.19,0.01
31,1714733143054,5.02,7.39,3.17,0.42,-0.00,-0.08
31,1714733143087,6.71,6.89,2.19,0.25,-0.05,-0.29
31,1714733143120,6.42,6.44,1.80,0.07,0.34,-0.73
31,1714733143154,5.22,6.69,2.10,-0.10,0.53,-0.99
31,1714733143187,3.80,6.86,1.96,-0.33,0.76,-1.14
31,1714733143220,4.28,7.16,2.51,-0.54,0.71,-1.15
31,1714733143254,4.76,7.00,1.66,-0.66,1.27,-1.39
31,1714733143287,3.09,8.37,4.18,-1.14,1.06,-1.47
31,1714733143320,4.41,7.27,3.18,-1.17,1.23,-1.55
31,1714733143353,0.15,6.94,3.40,-1.30,2.19,-1.66
31,1714733143386,-0.62,5.51,6.21,-2.00,0.76,-1.65
31,1714733143420,0.94,3.16,5.36,-1.80,1.44,-1.74
31,1714733143453,-2.91,2.49,4.47,-1.74,2.47,-1.90
31,1714733143487,-5.66,3.23,6.47,-2.14,1.48,-1.68
31,1714733143519,-4.10,2.44,5.57,-2.34,1.48,-1.52
31,1714733143551,-3.69,1.48,7.50,-2.56,1.98,-1.61
31,1714733143584,-5.70,1.17,10.90,-2.51,1.27,-1.54
31,1714733143617,-4.16,0.77,9.31,-2.36,0.90,-1.54
31,1714733143650,-4.16,0.10,10.45,-2.46,1.31,-1.67
31,1714733143683,-7.90,-0.78,14.91,-1.83,1.07,-1.45
31,1714733143716,-7.80,-0.37,13.39,-1.37,0.68,-1.20
31,1714733143753,-6.65,0.50,10.87,-1.22,1.30,-1.15
31,1714733143785,-8.67,0.31,14.14,-1.24,0.65,-0.90
31,1714733143817,-6.05,-0.42,14.24,-0.77,0.19,-0.77
31,1714733143850,-5.83,-0.37,12.01,-0.31,0.54,-0.84
31,1714733143884,-7.21,-0.31,11.17,-0.20,0.54,-0.72
31,1714733143917,-8.33,-1.00,10.87,-0.08,0.13,-0.41
31,1714733143949,-7.19,-1.05,9.36,-0.07,0.07,-0.21
31,1714733143982,-6.39,-0.72,9.78,-0.09,0.15,-0.06
32,1714733147032,-5.41,-3.60,8.03,0.21,0.01,-0.05
32,1714733147065,-5.40,-3.63,7.95,0.21,0.00,-0.03
32,1714733147098,-5.50,-3.73,7.98,0.20,-0.01,-0.02
32,1714733147131,-5.35,-3.84,8.12,0.20,-0.01,-0.03
32,1714733147165,-5.49,-3.76,8.15,0.21,0.02,-0.02
32,1714733147198,-5.40,-3.73,8.20,0.18,0.01,0.01
32,1714733147232,-4.98,-3.75,8.12,0.14,0.06,-0.00
32,1714733147265,-5.46,-3.55,8.60,0.12,0.08,-0.02
32,1714733147296,-5.44,-3.41,8.54,0.06,0.10,-0.08
32,1714733147329,-6.32,-3.52,9.56,-0.16,-0.08,-0.08
32,1714733147363,-6.25,-3.81,11.59,-0.14,-0.08,0.06
32,1714733147396,-7.01,-4.70,12.75,0.06,-0.05,0.11
32,1714733147428,-9.33,-6.54,14.85,0.80,-0.53,0.55
32,1714733147462,-8.71,-5.38,15.20,1.52,-1.12,0.89
32,1714733147495,-6.67,-4.05,13.91,1.78,-1.27,0.94
32,1714733147528,-5.76,-3.83,12.80,1.94,-1.35,0.93
32,1714733147561,-5.19,-3.18,11.54,2.16,-1.39,0.85
32,1714733147593,-4.98,-2.39,10.71,2.22,-1.55,0.83
32,1714733147626,-5.11,-1.74,9.92,2.15,-1.65,0.77
32,1714733147659,-4.92,-1.37,9.61,2.11,-1.82,0.73
32,1714733147693,-3.65,-1.11,8.90,2.14,-1.73,0.67
32,1714733147725,-3.59,-0.30,8.47,2.13,-1.39,0.62
32,1714733147757,-4.19,0.25,8.80,2.00,-1.51,0.63
32,1714733147791,-3.03,0.40,8.50,1.98,-1.66,0.65
32,1714733147824,-2.49,0.86,8.32,1.99,-1.36,0.66
32,1714733147857,-2.17,1.36,8.31,1.98,-1.19,0.73
32,1714733147890,-1.57,1.69,8.15,2.01,-1.15,0.75
32,1714733147923,-1.37,2.11,8.12,2.00,-1.21,0.76
32,1714733147956,-0.23,2.76,7.86,2.04,-1.16,0.79
32,1714733147990,0.28,2.99,7.42,2.10,-0.98,0.76
32,1714733148023,0.63,3.54,7.13,2.19,-0.95,0.78
32,1714733148056,1.78,4.19,6.51,2.17,-0.64,0.75
32,1714733148090,1.95,4.44,5.54,2.04,-0.17,0.70
32,1714733148124,1.43,5.10,5.18,1.96,0.14,0.71
32,1714733148157,1.20,6.14,5.31,1.76,-0.45,0.84
32,1714733148191,2.60,6.32,4.92,1.48,-1.04,0.82
32,1714733148225,4.16,6.87,4.30,1.40,-1.24,0.77
32,1714733148258,5.11,7.51,3.75,1.36,-0.83,0.69
32,1714733148292,4.68,7.85,3.15,1.15,-0.54,0.55
32,1714733148325,5.78,7.60,1.93,1.12,-0.26,0.48
32,1714733148358,4.91,8.02,1.68,0.87,-0.05,0.39
32,1714733148391,5.89,7.96,1.24,0.42,0.06,0.22
32,1714733148424,6.28,7.85,1.14,0.14,0.37,0.01
32,1714733148457,5.77,7.61,1.50,-0.27,0.46,-0.20
32,1714733148490,5.77,7.10,2.42,-0.53,0.55,-0.43
32,1714733148524,5.29,6.84,2.89,-0.64,0.76,-0.62
32,1714733148557,4.27,6.76,3.59,-0.84,0.67,-0.75
32,1714733148590,4.52,5.96,3.65,-0.98,0.62,-0.87
32,1714733148624,3.78,6.01,3.74,-1.10,1.32,-1.07
32,1714733148656,2.04,5.64,5.81,-1.35,1.41,-1.19
32,1714733148689,1.25,4.48,5.77,-1.38,1.03,-1.24
32,1714733148722,0.37,4.63,6.09,-1.50,1.29,-1.26
32,1714733148755,-0.58,4.20,7.16,-1.64,1.28,-1.23
32,1714733148787,-0.84,3.51,7.02,-1.66,1.30,-1.24
32,1714733148821,-0.74,3.55,7.45,-1.82,1.33,-1.28
32,1714733148852,-1.87,2.31,8.47,-1.81,1.27,-1.30
32,1714733148886,-2.03,1.32,8.94,-1.80,1.18,-1.38
32,1714733148919,-2.39,1.03,8.84,-1.72,1.46,-1.43
32,1714733148952,-3.70,1.70,9.87,-1.74,1.36,-1.43
32,1714733148985,-3.46,1.00,10.29,-1.81,1.02,-1.38
32,1714733149018,-3.91,0.20,10.81,-1.72,1.44,-1.44
32,1714733149051,-5.68,0.34,11.43,-1.73,1.14,-1.33
32,1714733149084,-5.49,-0.59,11.28,-1.65,0.70,-1.20
32,1714733149116,-5.42,-1.42,11.52,-1.51,0.95,-1.13
33,1714733152171,-5.71,-4.23,7.06,0.17,-0.00,-0.00
33,1714733152204,-5.61,-4.25,7.18,0.19,0.02,-0.03
33,1714733152237,-5.88,-3.92,7.45,0.20,0.01,-0.07
33,1714733152270,-5.53,-4.12,7.47,0.15,0.03,-0.05
33,1714733152303,-6.05,-4.07,7.32,0.11,0.07,-0.05
33,1714733152337,-6.39,-3.94,7.70,0.08,0.01,-0.05
33,1714733152370,-6.11,-4.31,7.86,-0.02,-0.10,-0.06
33,1714733152404,-6.34,-4.56,7.82,-0.06,-0.17,-0.04
33,1714733152436,-6.43,-4.30,8.09,-0.06,-0.28,0.04
33,1714733152470,-7.25,-4.37,8.76,-0.05,-0.47,0.12
33,1714733152503,-6.66,-4.96,9.41,0.12,-0.76,0.20
33,1714733152536,-5.90,-4.87,9.89,0.29,-0.71,0.22
33,1714733152569,-5.47,-5.38,9.88,0.61,-0.28,0.26
33,1714733152602,-6.41,-5.23,10.38,0.99,0.05,0.39
33,1714733152634,-7.62,-4.54,10.82,1.01,-0.40,0.55
33,1714733152667,-6.49,-4.54,10.65,1.00,-0.79,0.59
33,1714733152699,-6.66,-4.56,10.58,1.21,-0.87,0.67
33,1714733152732,-6.07,-3.93,10.41,1.46,-0.84,0.80
33,1714733152764,-5.86,-3.03,9.97,1.51,-0.80,0.82
33,1714733152798,-5.55,-2.49,9.87,1.50,-1.04,0.80
33,1714733152831,-5.33,-2.09,9.91,1.63,-1.18,0.77
33,1714733152864,-5.28,-1.70,9.86,1.63,-1.18,0.76
33,1714733152896,-5.01,-1.04,9.97,1.68,-1.18,0.76
33,1714733152929,-4.69,-0.80,10.09,1.75,-1.26,0.79
33,1714733152961,-3.68,-0.40,9.70,1.86,-1.27,0.75
33,1714733152993,-3.95,0.44,9.55,1.88,-1.12,0.73
33,1714733153026,-4.39,1.01,9.77,1.77,-1.41,0.82
33,1714733153059,-3.14,1.14,9.91,1.77,-1.51,0.86
33,1714733153092,-2.93,1.15,9.67,1.90,-1.48,0.87
33,1714733153124,-2.33,2.01,8.82,1.97,-1.23,0.92
33,1714733153156,-2.37,2.16,8.98,1.85,-1.30,0.96
33,1714733153189,-1.45,2.58,8.62,1.90,-1.57,0.97
33,1714733153223,-0.30,2.83,8.13,1.97,-1.42,0.96
33,1714733153256,0.69,3.44,7.72,2.05,-1.02,0.90
33,1714733153289,0.11,3.35,8.00,1.97,-1.04,0.84
33,1714733153322,0.62,3.70,6.90,1.97,-1.50,0.84
33,1714733153355,2.60,4.58,5.91,1.88,-1.24,0.82
33,1714733153388,2.49,5.05,5.49,1.74,-0.75,0.70
33,1714733153421,2.12,5.56,4.95,1.53,-0.93,0.67
33,1714733153454,2.42,6.21,4.83,1.34,-1.21,0.72
33,1714733153487,4.05,6.24,4.76,1.19,-1.18,0.64
33,1714733153520,4.74,6.45,4.51,1.16,-0.60,0.54
33,1714733153553,4.08,6.69,4.39,1.09,-0.28,0.47
33,1714733153584,4.63,7.27,3.91,1.00,-0.42,0.47
33,1714733153616,5.21,7.37,3.78,0.77,-0.42,0.37
33,1714733153650,5.85,7.31,3.53,0.65,-0.18,0.23
33,1714733153683,5.42,7.50,3.21,0.58,0.10,0.17
33,1714733153717,5.30,7.69,3.41,0.32,0.16,0.06
33,1714733153750,6.05,7.16,3.18,0.11,0.19,-0.08
33,1714733153783,5.24,6.97,3.08,-0.02,0.35,-0.21
33,1714733153814,5.10,6.55,3.79,-0.21,0.38,-0.32
33,1714733153847,5.49,6.02,2.97,-0.32,0.67,-0.55
33,1714733153880,4.28,6.02,2.06,-0.45,1.22,-0.78
33,1714733153912,3.64,5.98,3.56,-0.90,0.86,-0.86
33,1714733153945,4.48,4.89,2.30,-1.04,1.25,-1.11
33,1714733153977,2.17,5.22,3.45,-1.29,1.90,-1.24
33,1714733154010,1.35,5.14,5.83,-1.74,1.27,-1.32
33,1714733154043,1.65,4.00,5.52,-1.73,1.73,-1.44
33,1714733154076,-0.42,4.03,7.82,-1.83,1.62,-1.46
33,1714733154109,-1.04,3.81,7.43,-1.85,1.53,-1.49
33,1714733154142,-2.62,2.65,9.78,-2.04,1.31,-1.44
33,1714733154175,-2.14,2.55,10.29,-1.86,1.17,-1.40
33,1714733154207,-3.84,2.38,9.14,-1.72,1.49,-1.20
33,1714733154241,-4.16,1.51,11.44,-2.01,0.88,-1.14
34,1714733157277,-5.04,-4.15,7.36,0.23,-0.00,-0.05
34,1714733157310,-5.56,-4.18,7.53,0.24,0.04,-0.05
34,1714733157344,-5.50,-4.29,7.50,0.23,0.01,-0.05
34,1714733157376,-5.08,-4.18,7.47,0.20,-0.00,-0.05
34,1714733157410,-5.30,-4.22,7.49,0.19,0.04,-0.06
34,1714733157443,-5.83,-4.43,7.44,0.18,0.06,-0.03
34,1714733157476,-5.79,-4.56,7.54,0.17,0.04,0.01
34,1714733157509,-5.13,-4.50,7.27,0.11,0.04,0.02
34,1714733157543,-5.23,-4.24,7.39,0.09,0.04,-0.03
34,1714733157575,-5.33,-4.36,7.54,0.14,0.04,-0.10
34,1714733157608,-5.65,-4.47,7.42,0.18,0.06,-0.11
34,1714733157640,-5.60,-4.66,7.39,0.19,0.05,-0.09
34,1714733157674,-5.68,-4.73,7.37,0.21,0.07,-0.07
34,1714733157708,-5.78,-4.74,7.31,0.25,0.05,-0.07
34,1714733157741,-5.89,-4.40,8.08,0.22,0.12,-0.07
34,1714733157774,-6.27,-4.29,9.61,-0.08,0.03,-0.01
34,1714733157806,-8.09,-4.63,11.85,-0.51,-0.37,0.02
34,1714733157839,-10.65,-6.07,13.79,-0.64,-0.67,0.34
34,1714733157871,-11.09,-7.96,14.85,-0.16,-0.54,0.83
34,1714733157903,-11.26,-9.45,15.92,0.68,-0.51,1.63
34,1714733157936,-12.83,-8.66,15.48,1.64,-0.93,2.22
34,1714733157968,-10.95,-7.97,15.46,2.05,-1.90,2.81
34,1714733158001,-9.90,-7.44,12.45,2.33,-2.45,2.67
34,1714733158034,-8.28,-5.02,9.35,2.93,-2.92,2.89
